run_id,fold,horizon,seed,lookback,model_family,confidence_threshold,n_total,n_active,active_fraction,macro_f1,mcc
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.8,39103,19362,0.4951538245147431,0.7514700858945251,0.6471493350259782
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.9,39103,13400,0.34268470449837607,0.8551739527856106,0.801529684101473
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.0,39053,39053,1.0,0.28464228629074656,0.012373049798468642
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.5,39053,20208,0.51745064399662,0.25495589104170485,0.0
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.6,39053,20183,0.5168104883107572,0.25492416128604506,0.0
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.7,39053,20147,0.5158886641231147,0.2548773134663928,0.0
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.8,39053,0,0.0,,
fold_5__h10__seed_1__lb100__supervised,5,10,1,100,matrix_transformer,0.9,39053,0,0.0,,
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.0,39053,39053,1.0,0.522828165572025,0.3392694985327206
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.5,39053,36748,0.9409776457634497,0.5345055426505606,0.359027860500035
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.6,39053,32900,0.8424448825954473,0.5553351817434123,0.39504146765702247
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.7,39053,28478,0.7292141448800348,0.5920741007326714,0.4410234019066225
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.8,39053,22193,0.5682790054541265,0.6671736421199804,0.5280475952219758
fold_5__h10__seed_1__lb100__deeplob_style__supervised,5,10,1,100,deeplob_style,0.9,39053,14081,0.3605612885053645,0.8077671808312746,0.7228713237550697
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.0,39133,39133,1.0,0.7621329747874009,0.6638969715692249
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.5,39133,36561,0.9342754197224848,0.7934637350260925,0.7086292852846396
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.6,39133,32398,0.8278946157974089,0.8474778701604411,0.7902452247990962
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.7,39133,30009,0.7668463956251756,0.8805547437288536,0.8373957775464828
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.8,39133,28198,0.7205683182991337,0.9037454987107063,0.8685577562901293
fold_5__h10__seed_2__lb20__supervised,5,10,2,20,matrix_transformer,0.9,39133,24707,0.6313597219737818,0.9321078596077244,0.9063654790084426
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.0,39133,39133,1.0,0.5333241289835474,0.35821153164127884
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.5,39133,35774,0.9141645158817366,0.5579305428759082,0.3933685076920531
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.6,39133,30440,0.7778601180589273,0.6096839423667934,0.46423363227861353
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.7,39133,25781,0.6588045894769121,0.6697403346083474,0.5409872810631086
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.8,39133,20859,0.5330283903610763,0.7440991959652149,0.6370584266962152
fold_5__h10__seed_2__lb20__deeplob_style__supervised,5,10,2,20,deeplob_style,0.9,39133,13919,0.3556844606853551,0.8562804638462532,0.7950920802582285
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.0,39103,39103,1.0,0.7463479745819493,0.6502122151744133
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.5,39103,36279,0.9277804772012378,0.7812534745425003,0.7038772290356272
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.6,39103,32664,0.8353323274429072,0.8266431687372133,0.770715942942808
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.7,39103,30441,0.7784824693757513,0.8545779861928651,0.8101630210295802
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.8,39103,28437,0.7272332046134568,0.8791755184454213,0.8431945655972531
fold_5__h10__seed_2__lb50__supervised,5,10,2,50,matrix_transformer,0.9,39103,24524,0.6271641562028489,0.911248470001483,0.8846311908722158
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.0,39103,39103,1.0,0.5220616328985471,0.34349118374855164
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.5,39103,35637,0.9113622995678081,0.548532091828095,0.38189293010703496
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.6,39103,29391,0.7516303096949083,0.6135020781273925,0.4690933384536376
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.7,39103,23929,0.6119479323837046,0.6924290067892014,0.5702199863589553
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.8,39103,19433,0.49696954197887633,0.7512775958862861,0.642782123288296
fold_5__h10__seed_2__lb50__deeplob_style__supervised,5,10,2,50,deeplob_style,0.9,39103,14055,0.35943533744214,0.8006141357748033,0.7081835376924647
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.0,39053,39053,1.0,0.28474651379498056,0.012464685452974555
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.5,39053,20212,0.517553068906358,0.2549624695733651,0.0
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.6,39053,20176,0.5166312447187156,0.2548905556405939,0.0
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.7,39053,20149,0.5159398765779838,0.2548490608457498,0.0
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.8,39053,0,0.0,,
fold_5__h10__seed_2__lb100__supervised,5,10,2,100,matrix_transformer,0.9,39053,0,0.0,,
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.0,39053,39053,1.0,0.5404052740457191,0.3157711733129378
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.5,39053,34456,0.882288172483548,0.5668798217763845,0.35285290703291916
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.6,39053,28156,0.720968939646122,0.6197392129252911,0.4385461427179416
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.7,39053,22225,0.5690984047320309,0.7039236717964529,0.5758530463709198
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.8,39053,17890,0.458095408803421,0.7988738589994235,0.7279564267525286
fold_5__h10__seed_2__lb100__deeplob_style__supervised,5,10,2,100,deeplob_style,0.9,39053,14012,0.3587944588123832,0.8800674608161735,0.8445131921686957
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.0,39133,39133,1.0,0.8118899020083781,0.7186021998536118
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.5,39133,36666,0.9369585771599417,0.8361437655851542,0.7550970789204763
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.6,39133,33121,0.8463700712953262,0.8672484282631169,0.8019580790760532
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.7,39133,29524,0.7544527636521606,0.895530502236694,0.8442616546141565
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.8,39133,25268,0.6456954488539085,0.9241521057576878,0.8866369343419118
fold_5__h50__seed_0__lb20__supervised,5,50,0,20,matrix_transformer,0.9,39133,18707,0.4780364398333887,0.950820498659177,0.9256832167876121
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.0,39133,39133,1.0,0.5937645239134164,0.4248876482880836
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.5,39133,37712,0.9636879360130836,0.5992379981589216,0.43746143199998605
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.6,39133,35313,0.9023841770372831,0.6076751878869151,0.4583818445513013
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.7,39133,32851,0.8394705235990085,0.6134649875791133,0.47593599030032524
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.8,39133,29741,0.7599979556895715,0.6164776141393015,0.49157562739478244
fold_5__h50__seed_0__lb20__deeplob_style__supervised,5,50,0,20,deeplob_style,0.9,39133,23541,0.601563897477832,0.628385628635604,0.5141030990372055
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.0,39103,39103,1.0,0.8111180136659604,0.7193374235879278
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.5,39103,36960,0.9451960207656701,0.8324457883752195,0.7514492949333639
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.6,39103,34195,0.8744853336061171,0.8567424611629132,0.7879279646262813
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.7,39103,31214,0.7982507735979336,0.8823070662325389,0.8260914577399582
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.8,39103,27552,0.7046006700253178,0.9109113053061219,0.8685021590308047
fold_5__h50__seed_0__lb50__supervised,5,50,0,50,matrix_transformer,0.9,39103,21444,0.548397821139043,0.9449380657073022,0.9179837300103304
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.0,39103,39103,1.0,0.5366486964424049,0.3973672195818624
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.5,39103,37887,0.9689026417410429,0.5374356705617175,0.4057714306845013
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.6,39103,36104,0.9233051172544307,0.5376818151214963,0.4175961292099184
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.7,39103,34182,0.8741528782957829,0.5362068717013846,0.4277242866150365
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.8,39103,31361,0.8020100759532517,0.5331003787046317,0.4371308833754063
fold_5__h50__seed_0__lb50__deeplob_style__supervised,5,50,0,50,deeplob_style,0.9,39103,25887,0.662020816817124,0.525555830162774,0.4429025802453488
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.0,39053,39053,1.0,0.49649354568047305,0.24926819392234398
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.5,39053,20691,0.5298184518474893,0.5706841655711906,0.3618168022193518
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.6,39053,9336,0.23905973932860472,0.6463291596207397,0.48850227866852386
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.7,39053,3682,0.09428212941387346,0.6589013910594685,0.5839565002578843
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.8,39053,1327,0.03397946380559752,0.5675035386478716,0.645076195671358
fold_5__h50__seed_0__lb100__supervised,5,50,0,100,matrix_transformer,0.9,39053,31,0.0007937930504698743,0.4918032786885246,0.0
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.0,39053,39053,1.0,0.5436374624363,0.400674534116078
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.5,39053,37704,0.9654571991908432,0.5463872559552226,0.41162784167034205
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.6,39053,35811,0.9169846106573118,0.5461707526266276,0.42395088627724953
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.7,39053,33449,0.8565027014569944,0.5486371377079934,0.4382326973108612
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.8,39053,28907,0.7401992164494405,0.5615919836670952,0.4636539200535993
fold_5__h50__seed_0__lb100__deeplob_style__supervised,5,50,0,100,deeplob_style,0.9,39053,13087,0.3351086984354595,0.7401833136729886,0.6749964618830253
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.0,39133,39133,1.0,0.8169674778778514,0.726226848907951
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.5,39133,37120,0.9485600388418981,0.8379375240557022,0.7577739129328859
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.6,39133,34088,0.8710806736002862,0.8661178351658579,0.8001829882515282
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.7,39133,30973,0.7914803362890654,0.8926147573612186,0.8399059123741455
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.8,39133,27122,0.6930723430352899,0.9182012039606312,0.8778813138682187
fold_5__h50__seed_1__lb20__supervised,5,50,1,20,matrix_transformer,0.9,39133,21082,0.5387269056806276,0.9467116829440029,0.9195827330391648
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.0,39133,39133,1.0,0.5992582832748222,0.4149982758574553
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.5,39133,36620,0.935783098663532,0.6108658134951387,0.4368756134734441
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.6,39133,32175,0.8221961004778575,0.634460576978057,0.47682316543806946
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.7,39133,26251,0.6708149132445762,0.6785535345343393,0.539115738311797
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.8,39133,18467,0.47190350854777297,0.7675894470844398,0.6649399130345426
fold_5__h50__seed_1__lb20__deeplob_style__supervised,5,50,1,20,deeplob_style,0.9,39133,11096,0.28354585643830016,0.8869170498836444,0.8461658262715841
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.0,39103,39103,1.0,0.8000560671517665,0.704121288878654
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.5,39103,36368,0.9300565174027569,0.8280340002992949,0.7459159972936561
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.6,39103,32820,0.8393217911669182,0.8607078503264547,0.7945564950664871
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.7,39103,29252,0.7480755952228729,0.8880166378859672,0.8347055837023523
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.8,39103,25318,0.6474695036186482,0.9144691498531433,0.8733584860667558
fold_5__h50__seed_1__lb50__supervised,5,50,1,50,matrix_transformer,0.9,39103,20029,0.512211339283431,0.9433252086572382,0.9157574080081852
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.0,39103,39103,1.0,0.5444752682649017,0.3993873690824776
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.5,39103,37814,0.967035777306089,0.546981468499997,0.41008209734063567
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.6,39103,36051,0.9219497225276833,0.5472522979220156,0.4220524191956666
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.7,39103,34293,0.8769915351763292,0.5435752719598053,0.42857026177668295
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.8,39103,31948,0.8170217118891133,0.5309307231707855,0.4282389716303945
fold_5__h50__seed_1__lb50__deeplob_style__supervised,5,50,1,50,deeplob_style,0.9,39103,28034,0.7169270899930952,0.5000849535270611,0.411609624697144
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.0,39053,39053,1.0,0.6866185860570463,0.5295960865733703
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.5,39053,35359,0.9054105958569124,0.715444492979644,0.5716451645792837
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.6,39053,30313,0.7762015722223645,0.7509429057915299,0.62724073338253
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.7,39053,25072,0.6419993342380867,0.7841098786983096,0.6805463114324668
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.8,39053,18307,0.4687732056436125,0.8254146635418421,0.7491760627859593
fold_5__h50__seed_1__lb100__supervised,5,50,1,100,matrix_transformer,0.9,39053,7992,0.2046449696566205,0.857356625826086,0.8105321942240581
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.0,39053,39053,1.0,0.5749775149274319,0.36112909680355454
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.5,39053,34957,0.8951168924282386,0.6001912705321927,0.39749431052337
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.6,39053,27461,0.703172611579136,0.651351018358805,0.4784234168469464
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.7,39053,21898,0.5607251683609454,0.6919555072744528,0.5496434624421713
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.8,39053,15385,0.39395180907996824,0.7704408809339892,0.6813738390175398
fold_5__h50__seed_1__lb100__deeplob_style__supervised,5,50,1,100,deeplob_style,0.9,39053,9622,0.24638312037487517,0.8637899446316987,0.8338852184018475
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.0,39133,39133,1.0,0.8188275063207439,0.7295399387726971
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.5,39133,36774,0.9397183962384688,0.8421183202882901,0.7644264353071891
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.6,39133,33575,0.8579715329772826,0.8719700653980996,0.8092979621783023
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.7,39133,30560,0.7809265837017351,0.8978811181290687,0.8480740398350093
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.8,39133,26916,0.687808243681803,0.9234050551956735,0.8859668982999666
fold_5__h50__seed_2__lb20__supervised,5,50,2,20,matrix_transformer,0.9,39133,21035,0.5375258733038611,0.9522104050595975,0.9283286549250426
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.0,39133,39133,1.0,0.5469991409322273,0.4097057781111048
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.5,39133,38113,0.9739350420361332,0.5496854906965193,0.4199312439590343
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.6,39133,36605,0.9353997904581811,0.5492689406765704,0.42996897541410034
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.7,39133,35084,0.8965323384355914,0.545041064156112,0.43617420701999177
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.8,39133,33280,0.8504331382720466,0.5347319834783595,0.4365527705750251
fold_5__h50__seed_2__lb20__deeplob_style__supervised,5,50,2,20,deeplob_style,0.9,39133,30155,0.7705772621572585,0.505258532520172,0.4202079985984223
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.0,39103,39103,1.0,0.8157636065573434,0.7255351198679327
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.5,39103,37033,0.947062885200624,0.8359838458528555,0.756132104854156
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.6,39103,33986,0.869140475155359,0.8625349516890015,0.7962232614030067
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.7,39103,30909,0.790450860547784,0.8867618965355986,0.832600330904677
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.8,39103,27048,0.6917116333785132,0.91387391237194,0.8726230895507552
fold_5__h50__seed_2__lb50__supervised,5,50,2,50,matrix_transformer,0.9,39103,21484,0.5494207605554561,0.9442650799197517,0.9172532126709848
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.0,39103,39103,1.0,0.5449499335018003,0.40493342327633486
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.5,39103,37872,0.968519039459888,0.5486715653462193,0.41640636937451847
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.6,39103,35906,0.9182415671431859,0.5506972199300076,0.4304273413884651
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.7,39103,33597,0.8591923893307419,0.5554047211951081,0.4461350929202877
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.8,39103,29629,0.7577167992225661,0.574457554657775,0.4772589228968719
fold_5__h50__seed_2__lb50__deeplob_style__supervised,5,50,2,50,deeplob_style,0.9,39103,20536,0.5251770963864665,0.648301007569925,0.571924284606317
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.0,39053,39053,1.0,0.6526613746230988,0.4799521428195429
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.5,39053,33404,0.8553504212224413,0.7012858826450289,0.5435077577599715
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.6,39053,26563,0.6801782193429442,0.7504676730509449,0.6203064635836507
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.7,39053,20040,0.5131487977876219,0.79580556096436,0.6957084263023999
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.8,39053,13448,0.34435254653931835,0.8344937713573541,0.765330447195953
fold_5__h50__seed_2__lb100__supervised,5,50,2,100,matrix_transformer,0.9,39053,6239,0.15975725296392082,0.8460925198804411,0.8026989198335432
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.0,39053,39053,1.0,0.550924858697848,0.3920258526638358
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.5,39053,37692,0.9651499244616291,0.5541239859865436,0.40290986816277485
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.6,39053,35612,0.911888971397844,0.5545934945712142,0.41505102931077376
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.7,39053,33443,0.8563490640923873,0.5509916118774351,0.4224119936884205
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.8,39053,29924,0.7662407497503393,0.5450536097280608,0.42797458679827644
fold_5__h50__seed_2__lb100__deeplob_style__supervised,5,50,2,100,deeplob_style,0.9,39053,18061,0.46247407369472254,0.6083868972997871,0.5020290745736039
