ablation_name,ablation_type,status,model_name,split,horizon,feature_group,lookback,calibration_bins,cost_bps,latency_steps,metric_name,metric_value,source_experiment,warning
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.trade_count_proxy@confidence_threshold=0.6,10135.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.turnover_proxy@confidence_threshold=0.6,10135.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,19.13617904835805,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.cost_proxy@confidence_threshold=0.6,5.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,14.136179048358049,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.6990626541687223,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.eligible_predictions@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.trade_count_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.turnover_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,31.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,31.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.7439856957087126,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.eligible_predictions@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.trade_count_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.turnover_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,31.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.cost_proxy@confidence_threshold=0.7,1.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,30.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.7439856957087126,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.eligible_predictions@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.trade_count_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.turnover_proxy@confidence_threshold=0.7,6152.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,31.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.cost_proxy@confidence_threshold=0.7,5.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,26.875413438706783,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,deeplob_style,test,10,all,1,5,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.7439856957087126,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.eligible_predictions@confidence_threshold=0,19585.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.trade_count_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.turnover_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,-3.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.cost_proxy@confidence_threshold=0,0.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0,-3.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.6008680112330865,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.eligible_predictions@confidence_threshold=0,19585.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.trade_count_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.turnover_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,-3.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.cost_proxy@confidence_threshold=0,1.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0,-4.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.6008680112330865,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.eligible_predictions@confidence_threshold=0,19585.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.trade_count_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.turnover_proxy@confidence_threshold=0,16208.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,-3.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.cost_proxy@confidence_threshold=0,5.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0,-8.466941632780268,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.6008680112330865,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.eligible_predictions@confidence_threshold=0.5,15183.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.turnover_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,-6.507578681112617,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,-6.507578681112617,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.6639004149377593,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.eligible_predictions@confidence_threshold=0.5,15183.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.turnover_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,-6.507578681112617,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.cost_proxy@confidence_threshold=0.5,1.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,-7.507578681112617,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.6639004149377593,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.eligible_predictions@confidence_threshold=0.5,15183.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.turnover_proxy@confidence_threshold=0.5,13518.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,-6.507578681112617,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.cost_proxy@confidence_threshold=0.5,5.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,-11.507578681112616,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.6639004149377593,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,-0.3978368699788469,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.cost_proxy@confidence_threshold=0.6,0.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,-0.3978368699788469,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,-0.3978368699788469,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.cost_proxy@confidence_threshold=0.6,1.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,-1.3978368699788468,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.eligible_predictions@confidence_threshold=0.6,11453.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.trade_count_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.turnover_proxy@confidence_threshold=0.6,11043.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,-0.3978368699788469,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.cost_proxy@confidence_threshold=0.6,5.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,-5.397836869978847,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.72976512704095,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.eligible_predictions@confidence_threshold=0.7,9067.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.trade_count_proxy@confidence_threshold=0.7,9033.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.turnover_proxy@confidence_threshold=0.7,9033.0,experiments/calibration_bins_5,none
calibration_bins_5,calibration_bins,run,transformer,test,10,all,1,5,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,5.679861081276043,experiments/calibration_bins_5,none
